transfer_year,player_name,team_left,league_left,joined_team,joined_league,fee_in_pounds,transfermarkt_val,position,birth_year,transfer_age
2011,Wesley Verhoek,ADO Den Haag,Eredivisie,Twente FC,Eredivisie,1000000,1000000,Defender,1986,25
2011,Artur Sobiech,Pol. Warsaw,Ekstraklasa,Hannover 96,Bundesliga,990000,1000000,Forward,1990,21
2011,Iago Falque,Juventus U19,Primavera A,Spurs,Premier League,900000,1000000,Defender,1990,21
2011,Mohamed Zidan,Bor. Dortmund,Bundesliga,1.FSV Mainz 05,Bundesliga,360000,1000000,Forward,1982,29
2011,Andrea Rossini,Foligno,Lega Pro 1a - B,Cesena,Serie A,135000,315000,Goalkeeper,1990,21
2011,NicolÃ² Manfredini,Reggiana,Lega Pro 1a - A,Fiorentina,Serie A,99000,315000,Goalkeeper,1988,23
2011,Dusan Djuric,FC ZÃ¼rich,Super League,Valenciennes FC,Ligue 1,450000,1000000,Midfielder,1984,27
2011,RubÃ©n Olivera,Lecce,Serie A,Fiorentina,Serie A,1000000,1000000,Midfielder,1983,28
2011,Francesco Bolzoni,Genoa,Serie A,Siena,Serie A,1000000,1000000,Midfielder,1989,22
2011,Felipe Seymour,U. de Chile,Primera DivisiÃ³n,Genoa,Serie A,1000000,1000000,Midfielder,1987,24
2011,Shaun Maloney,Celtic,Premiership,Wigan,Premier League,1000000,1000000,Midfielder,1983,28
2011,Marcel Risse,Bay. Leverkusen,Bundesliga,1.FSV Mainz 05,Bundesliga,720000,1000000,Midfield,1990,21
2011,Cristobal Jorquera,Colo Colo,Primera DivisiÃ³n,Genoa,Serie A,1000000,1000000,Midfielder,1988,23
2011,Fausto Rossi,Vicenza,Serie B,Juventus,Serie A,1000000,360000,Midfielder,1991,20
2011,Alexandre Cuvillier,US Boulogne,Ligue 2,AS Nancy,Ligue 1,900000,1000000,Midfield,1986,25
2011,Rob Elliot,Charlton,League One,Newcastle,Premier League,135000,270000,Goalkeeper,1986,25
2011,Carlos LabrÃ­n,Huachipato FC,Primera DivisiÃ³n,US Palermo,Serie A,1000000,360000,Defender,1991,20
2011,Gil Vermouth,Hapoel Tel Aviv,Ligat ha'Al,1.FC K'lautern,Bundesliga,675000,1000000,Midfield,1985,26
2011,Luigi Giorgi,Ascoli,Serie B,Novara,Serie A,1000000,585000,Midfielder,1987,24
2011,Matteo Mandorlini,Parma,Serie A,Brescia,Serie A,1000000,135000,Midfielder,1989,22
2011,Mateusz Klich,Cracovia ,Ekstraklasa,VfL Wolfsburg,Bundesliga,1000000,1000000,Midfielder,1990,21
2011,Manuele Blasi,SSC Napoli,Serie A,Parma,Serie A,1000000,1000000,Midfielder,1980,31
2011,Abdoul Sissoko,Troyes,Ligue 2,Udinese Calcio,Serie A,1000000,675000,Midfielder,1990,21
2011,Riccardo Pasi,Parma,Serie A,Bologna,Serie A,1000000,90000,Midfielder,1990,21
2011,Javier Matilla,Villarreal,LaLiga,Real Betis,LaLiga,1000000,1000000,Midfielder,1988,23
2011,Ã“scar Trejo,RCD Mallorca,LaLiga,Sporting GijÃ³n,LaLiga,900000,1000000,Midfielder,1988,23
2011,Banel Nicolita,Steaua Bukarest,Liga 1,Saint-Ã‰tienne,Ligue 1,630000,1000000,Defender,1985,26
2011,Yohan Mollo,Monaco,Ligue 2,Granada CF,LaLiga,450000,1000000,Forward,1989,22
2011,Timothy Derijck,ADO Den Haag,Eredivisie,PSV Eindhoven,Eredivisie,675000,1000000,Defender,1987,24
2011,LossÃ©my KarabouÃ©,CS Sedan,Ligue 2,AS Nancy,Ligue 1,810000,1000000,Midfielder,1988,23
2011,Sven Kums,KV Kortrijk,Jupiler Pro League,Heerenveen,Eredivisie,720000,1000000,Midfielder,1988,23
2011,Eggert GunnthÃ³r JÃ³nsson,Heart of Midl.,Premiership,Wolves,Premier League,270000,1000000,Midfielder,1988,23
2011,Keith Andrews,Blackburn,Premier League,West Brom,Premier League,52000,1000000,Midfielder,1980,31
2011,Matteo Chinellato,Genoa,Serie A,AC Milan,Serie A,1000000,68000,Forward,1991,20
2011,Stefan Maierhofer,Wolves,Premier League,RB Salzburg,Bundesliga,1000000,1000000,Forward,1982,29
2011,Eran Zahavi,Hapoel Tel Aviv,Ligat ha'Al,US Palermo,Serie A,1000000,900000,Forward,1987,24
2011,Abraham Gneki GuiÃ©,Tours FC,Ligue 2,OGC Nice,Ligue 1,1000000,1000000,Forward,1986,25
2011,Adam Hlousek,FK Jablonec,Fortuna Liga,1.FC Nuremberg,Bundesliga,900000,1000000,Defender,1989,22
2011,Aymen Abdennour,ES Sahel,Ligue I Pro,Toulouse,Ligue 1,450000,1000000,Defender,1989,22
2011,Teemu Pukki,HJK Helsinki,Veikkausliiga,FC Schalke 04,Bundesliga,1000000,180000,Forward,1990,21
2011,Ibrahim Sissoko,Coimbra,Liga NOS,VfL Wolfsburg,Bundesliga,1000000,360000,Defender,1992,19
2011,Alessandro Elia,Bologna,Serie A,Parma,Serie A,1000000,45000,Forward,1990,21
2011,Glynor Plet,Heracles Almelo,Eredivisie,Twente FC,Eredivisie,1000000,765000,Forward,1987,24
2011,Roland Lamah,Le Mans FC,Ligue 2,CA Osasuna,LaLiga,1000000,900000,Forward,1988,23
2011,Knowledge Musona,Kaizer Chiefs,ABSA Premiership,TSG Hoffenheim,Bundesliga,1000000,720000,Forward,1990,21
2011,Abdoul Camara,Stade Rennais,Ligue 1,FC Sochaux,Ligue 1,1000000,900000,Forward,1990,21
2011,Ronny Rodelin,FC Nantes,Ligue 2,LOSC Lille,Ligue 1,1000000,1000000,Defender,1990,21
2011,Gilles Sunu,Arsenal Res.,Reserve League,FC Lorient,Ligue 1,1000000,450000,Forward,1991,20
2011,Carl Jenkinson,Charlton,League One,Arsenal,Premier League,1000000,45000,Defender,1992,19
2011,Ã‰dgar Ãlvarez,Bari,Serie B,US Palermo,Serie A,630000,1000000,Midfield,1980,31
2011,Derk Boerrigter,RKC Waalwijk,Eredivisie,Ajax,Eredivisie,495000,1000000,Forward,1987,24
2011,Roman Kienast,Sturm Graz,Bundesliga,Austria Vienna,Bundesliga,270000,1000000,Forward,1984,27
2011,Sascha MÃ¶lders,FSV Frankfurt,2. Bundesliga,FC Augsburg,Bundesliga,158000,1000000,Forward,1985,26
2011,Dejan Stojanovic,FC Lustenau,Erste Liga,Bologna,Serie A,236000,180000,Goalkeeper,1993,18
2011,Samuel Sahin-Radlinger,SV Ried,Bundesliga,Hannover 96,Bundesliga,225000,-1,Goalkeeper,1993,18
2011,Florian Lejeune,FC Istres,Ligue 2,Villarreal,LaLiga,900000,900000,Defender,1991,20
2011,Chris Mavinga,Liverpool U23,Reserve League,Stade Rennais,Ligue 1,900000,765000,Defender,1991,20
2011,Ramon Zomer,NEC Nijmegen,Eredivisie,Heerenveen,Eredivisie,585000,900000,Defender,1983,28
2011,Djamel Mesbah,Lecce,Serie A,AC Milan,Serie A,495000,900000,Defender,1985,26
2011,Matthias Ostrzolek,VfL Bochum,2. Bundesliga,FC Augsburg,Bundesliga,450000,900000,Defender,1990,21
2011,Ivan Fatic,Genoa,Serie A,Chievo Verona,Serie A,270000,900000,Defender,1988,23
2011,Sebastian Langkamp,Karlsruher SC,2. Bundesliga,FC Augsburg,Bundesliga,90000,900000,Defender,1988,23
2011,Paolo Dellafiore,Parma,Serie A,Novara,Serie A,,900000,Defender,1985,26
2011,Kees Kwakman,FC Augsburg,Bundesliga,FC Groningen,Eredivisie,9000,1000000,Midfielder,1983,28
2011,Javi HervÃ¡s,CÃ³rdoba CF,LaLiga2,Sevilla FC,LaLiga,1000000,270000,Midfielder,1989,22
2011,Diallo Guidileye,Troyes,Ligue 2,Stade Brest 29,Ligue 1,630000,1000000,Midfielder,1990,21
2011,Henning Hauger,StabÃ¦k Fotball,Tippeligaen,Hannover 96,Bundesliga,405000,1000000,Midfielder,1985,26
2011,Roberto Guana,US Palermo,Serie A,Cesena,Serie A,90000,1000000,Midfielder,1981,30
2011,David Texeira,Defensor,Primera DivisiÃ³n,FC Groningen,Eredivisie,1000000,293000,Forward,1991,20
2011,Daniele Cacia,Piacenza,Serie B,Lecce,Serie A,945000,1000000,Forward,1983,28
2011,Johan Martensson,GAIS,Allsvenskan,FC Utrecht,Eredivisie,990000,405000,Midfielder,1989,22
2011,Jonathan Howson,Leeds,Championship,Norwich,Premier League,990000,900000,Midfielder,1988,23
2011,Walid Soliman,Enppi SC,Premier League,El Ahly,Premier League,900000,720000,Midfielder,1985,26
2011,Yoshiaki Takagi,Tokyo Verdy,J.League Div.2,FC Utrecht,Eredivisie,900000,315000,Midfield,1993,18
2011,Cristian ChÃ¡vez,San Lorenzo,Torneo Final,SSC Napoli,Serie A,1000000,720000,Forward,1987,24
2011,Mohammed Rabiu,Udinese Calcio,Serie A,Ã‰vian,Ligue 1,900000,270000,Midfielder,1990,21
2011,Paolo Grossi,Varese,Serie B,Siena,Serie A,900000,405000,Midfielder,1985,26
2011,Walid Soliman,Enppi SC,Premier League,El Ahly,Premier League,900000,720000,Midfielder,1985,26
2011,Fran Rico,RM Castilla,2Âª B - Grupo I,Granada CF,LaLiga,900000,-1,Midfielder,1987,24
2011,Rinaldo Cruzado,Juan Aurich,Torneo Descentralizado,Chievo Verona,Serie A,900000,270000,Midfielder,1984,27
2011,Sandro Wieser,FC Basel,Super League,TSG Hoffenheim,Bundesliga,900000,180000,Midfielder,1993,18
2011,Mario Paglialunga,CA Rosario,Primera B,Catania,Serie A,756000,900000,Midfielder,1989,22
2011,Rudy Haddad,LB ChÃ¢teauroux,Ligue 2,AJ Auxerre,Ligue 1,675000,900000,Midfielder,1985,26
2011,Younousse SankharÃ©,Paris SG,Ligue 1,Dijon,Ligue 1,450000,900000,Midfielder,1989,22
2011,Pape Camara,Standard LiÃ¨ge,Jupiler Pro League,Valenciennes FC,Ligue 1,450000,900000,Midfielder,1991,20
2011,Jordan Slew,Sheff Utd,League One,Blackburn,Premier League,1000000,-1,Forward,1992,19
2011,Fabian Johnson,VfL Wolfsburg,Bundesliga,TSG Hoffenheim,Bundesliga,630000,1000000,Forward,1988,23
2011,Chong Tese,VfL Bochum,2. Bundesliga,1. FC KÃ¶ln,Bundesliga,180000,1000000,Forward,1984,27
2011,Daniel Ayala,Liverpool,Premier League,Norwich,Premier League,810000,675000,Defender,1991,20
2011,Emil Johansson,Molde,Tippeligaen,FC Groningen,Eredivisie,450000,810000,Defender,1986,25
2011,Markus Feulner,Bor. Dortmund,Bundesliga,1.FC Nuremberg,Bundesliga,135000,900000,Midfielder,1982,29
2011,Xavier PentecÃ´te,Toulouse,Ligue 1,OGC Nice,Ligue 1,1000000,1000000,Forward,1986,25
2011,John Jairo Ruiz,Saprissa,Primera Div. Ver,LOSC Lille,Ligue 1,1000000,900000,Forward,1994,17
2011,ZiÃ© DiabatÃ©,Dinamo Bucarest,Liga 1,Dijon,Ligue 1,450000,810000,Defender,1989,22
2011,Ibrahima Balde,AtlÃ©tico Madrid,LaLiga,CA Osasuna,LaLiga,900000,900000,Forward,1989,22
2011,Manolo Gabbiadini,Cittadella,Serie B,Atalanta,Serie A,900000,720000,Forward,1992,19
2011,Joel Campbell,Saprissa,Primera Div. Ver,Arsenal,Premier League,900000,-1,Defender,1992,19
2011,Jetro Willems,Sparta R.,Jupiler League,PSV Eindhoven,Eredivisie,720000,270000,Defender,1994,17
2011,Johan Martial,SC Bastia,Ligue 2,Stade Brest 29,Ligue 1,720000,720000,Defender,1991,20
2011,Raffaele Schiavi,Vicenza,Serie B,Parma,Serie A,675000,720000,Defender,1986,25
2011,Timm Klose,FC Thun,Super League,1.FC Nuremberg,Bundesliga,360000,720000,Defender,1988,23
2011,Antonio Amaya,Wigan,Premier League,Real Betis,LaLiga,257000,720000,Defender,1983,28
2011,Thomas Schrammel,SV Ried,Bundesliga,Rapid Vienna,Bundesliga,225000,720000,Defender,1987,24
2011,ÃdÃ¡m Simon,HaladÃ¡s,NB I.,US Palermo,Serie A,882000,360000,Midfielder,1990,21
2011,Jan-Arie van der Heijden,Ajax,Eredivisie,Vitesse,Eredivisie,270000,675000,Defender,1988,23
2011,Marcel Gecov,Slovan Liberec,Fortuna Liga,Fulham,Premier League,720000,630000,Midfielder,1988,23
2011,Abdallah Said,Ismaily,Premier League,El Ahly,Premier League,720000,540000,Midfielder,1985,26
2011,Alexis Mendomo,Club Africain,Ligue I Pro,Zamalek,Premier League,360000,720000,Midfielder,1987,24
2011,Antimo Iunco,Torino,Serie B,Chievo Verona,Serie A,90000,810000,Forward,1984,27
2011,Konstantinos Fortounis,Asteras Tripoli,Super League,1.FC K'lautern,Bundesliga,225000,720000,Midfielder,1993,18
2011,Fabian SchÃ¶nheim,Wehen Wiesbaden,3. Liga,1.FSV Mainz 05,Bundesliga,360000,630000,Defender,1987,24
2011,Alexandre Alphonse,FC ZÃ¼rich,Super League,Stade Brest 29,Ligue 1,450000,765000,Forward,1982,29
2011,Deni Alar,SV Kapfenberg,Bundesliga,Rapid Vienna,Bundesliga,720000,720000,Forward,1990,21
2011,Kenneth Zohore,FC Copenhagen,Superligaen,Fiorentina,Serie A,720000,405000,Forward,1994,17
2011,GrÃ©gory Thil,US Boulogne,Ligue 2,Dijon,Ligue 1,720000,675000,Forward,1980,31
2011,Daniel Royer,SV Ried,Bundesliga,Hannover 96,Bundesliga,540000,720000,Forward,1990,21
2011,Alexander Esswein,Dynamo Dresden,2. Bundesliga,1.FC Nuremberg,Bundesliga,180000,720000,Defender,1990,21
2011,James McClean,Derry City,Premier League,Sunderland,Premier League,675000,45000,Midfield,1989,22
2011,Thomas Eisfeld,B. Dortmund U19,U19-Bundesliga West,Arsenal,Premier League,675000,-1,Midfielder,1993,18
2011,Lukas Rupp,Karlsruher SC,2. Bundesliga,Bor. M'gladbach,Bundesliga,540000,675000,Midfielder,1991,20
2011,Wiljan Pluim,Vitesse,Eredivisie,Roda JC,Eredivisie,315000,675000,Midfielder,1989,22
2011,Emanuele Pesoli,Varese,Serie B,Siena,Serie A,360000,585000,Defender,1980,31
2011,Islam Awad,Enppi SC,Premier League,Zamalek,Premier League,630000,270000,Midfielder,1987,24
2011,Rui Sampaio,Beira-Mar,Liga NOS,Cagliari Calcio,Serie A,540000,630000,Midfielder,1987,24
2011,Damien TibÃ©ri,CS Sedan,Ligue 2,AC Ajaccio,Ligue 1,180000,630000,Midfield,1985,26
2011,Simone Pesce,Ascoli,Serie B,Novara,Serie A,135000,630000,Midfielder,1982,29
2011,NicolÃ¡s LÃ³pez,Nacional,Primera DivisiÃ³n,AS Roma,Serie A,711000,450000,Defender,1993,18
2011,Dawda Bah,HJK Helsinki,Veikkausliiga,FC Augsburg,Bundesliga,180000,675000,Forward,1984,27
2011,Ferhan Hasani,Shkendija,Prva liga,VfL Wolfsburg,Bundesliga,360000,585000,Midfielder,1990,21
2011,Ryan Williams,Portsmouth,Championship,Fulham,Premier League,540000,68000,Midfield,1994,17
2011,Yuki Otsu,Kashiwa Reysol,J.League Div.1,Bor. M'gladbach,Bundesliga,360000,540000,Midfielder,1990,21
2011,Florian Mader,SV Ried,Bundesliga,Austria Vienna,Bundesliga,270000,540000,Midfielder,1982,29
2011,DamiÃ¡n SuÃ¡rez,Defensor,Primera DivisiÃ³n,Sporting GijÃ³n,LaLiga,450000,405000,Defender,1988,23
2011,Cesare Rickler,Chievo Verona,Serie A,Bologna,Serie A,450000,360000,Defender,1987,24
2011,Tripy Makonda,Paris SG,Ligue 1,Stade Brest 29,Ligue 1,450000,450000,Defender,1990,21
2011,Mohamed Naguib,El Shorta,Premier League,El Ahly,Premier League,450000,180000,Defender,1983,28
2011,Fallou Diagne,FC Metz,Ligue 2,SC Freiburg,Bundesliga,450000,450000,Defender,1989,22
2011,King Osanga,ES Sahel,Ligue I Pro,FC Sochaux,Ligue 1,225000,630000,Defender,1990,21
2011,AurÃ©lien Montaroup,Dinamo Minsk,Vysheyshaya Liga,SM Caen,Ligue 1,270000,450000,Defender,1986,25
2011,Elsayed Hamdi,Petrojet,Premier League,El Ahly,Premier League,540000,360000,Forward,1984,27
2011,FÃ¡bio JÃºnior,Naval,Liga Pro,El Ahly,Premier League,540000,450000,Forward,1982,29
2011,Karim GuÃ©dÃ©,Slo. Bratislava,Fortuna Liga,SC Freiburg,Bundesliga,270000,540000,Forward,1985,26
2011,Yacouba Diarra,ES Sahel,Ligue I Pro,Enppi SC,Premier League,270000,540000,Forward,1989,22
2011,PelÃ©,Belenenses SAD,Liga Pro,AC Milan,Serie A,270000,450000,Midfielder,1991,20
2011,Tom Trybull,Hansa Rostock,2. Bundesliga,Werder Bremen,Bundesliga,180000,450000,Midfielder,1993,18
2011,Danny Williams,SC Freiburg,Bundesliga,TSG Hoffenheim,Bundesliga,180000,450000,Midfielder,1989,22
2011,Toti,UD Salamanca,2Âª B - Grupo II,Granada CF,LaLiga,180000,450000,Midfielder,1987,24
2011,Luca Di Matteo,Vicenza,Serie B,US Palermo,Serie A,180000,405000,Defender,1988,23
2011,Riccardo Brosco,Triestina,Lega Pro 1a - B,Parma,Serie A,180000,405000,Defender,1991,20
2011,Richard Sukuta-Pasu,Bay. Leverkusen,Bundesliga,1.FC K'lautern,Bundesliga,252000,450000,Forward,1990,21
2011,Pablo CÃ¡ceres,Tigre,Torneo Final,RCD Mallorca,LaLiga,360000,270000,Defender,1985,26
2011,Massimo Paci,Parma,Serie A,Novara,Serie A,270000,360000,Defender,1978,33
2011,Scott Allan,Dundee United,Premiership,West Brom,Premier League,432000,45000,Midfielder,1992,19
2011,Lerin Duarte,Sparta R.,Jupiler League,Heracles Almelo,Eredivisie,270000,360000,Midfielder,1990,21
2011,Tjaronn Chery,FC Emmen,Jupiler League,ADO Den Haag,Eredivisie,158000,360000,Midfielder,1988,23
2011,Marco Sau,Foggia,Lega Pro 1a - A,Cagliari Calcio,Serie A,189000,405000,Forward,1988,23
2011,Jakub Swierczok,Polonia Bytom,1 Liga,1.FC K'lautern,Bundesliga,378000,113000,Forward,1993,18
2011,Ladislas Douniama,Guingamp,Ligue 2,FC Lorient,Ligue 1,90000,360000,Forward,1986,25
2011,Ahmed Shedid Kenawi,El Masry,Premier League,El Ahly,Premier League,180000,270000,Defender,1986,25
2011,Fabio Borini,Chelsea,Premier League,Parma,Serie A,324000,90000,Forward,1991,20
2011,Koro KonÃ©,Spartak Trnava,Fortuna Liga,Dijon,Ligue 1,225000,315000,Forward,1989,22
2011,Stefan Schwab,RB Juniors,Regionalliga West,Admira Wacker,Bundesliga,180000,270000,Midfielder,1990,21
2011,Daniel SchÃ¼tz,SCR Altach,Erste Liga,FC Wacker,Bundesliga,162000,270000,Midfield,1991,20
2011,Mohamed Fadl,El Ahly,Premier League,Smouha,Premier League,270000,270000,Forward,1980,31
2011,Massimo Coda,Cremonese,Lega Pro 1a - B,Bologna,Serie A,135000,270000,Forward,1989,22
2011,Enda Stevens,Shamrock Rovers,Premier League,Aston Villa,Premier League,257000,45000,Defender,1990,21
2011,Darnel Situ,Lens,Ligue 2,Swansea,Premier League,257000,135000,Defender,1992,19
2011,Curtis Obeng,Wrexham,Conference,Swansea,Premier League,216000,-1,Defender,1989,22
2011,Damjan Djokovic,Monza ,Lega Pro 1a - A,Cesena,Serie A,198000,90000,Midfielder,1990,21
2011,Mikael Ishak,Assyriska FF,Superettan,1. FC KÃ¶ln,Bundesliga,252000,36000,Forward,1993,18
2011,Michael Gregoritsch,SV Kapfenberg,Bundesliga,TSG Hoffenheim,Bundesliga,180000,225000,Forward,1994,17
2011,Anco Jansen,Veendam,Jupiler League,De Graafschap,Eredivisie,158000,225000,Forward,1989,22
2012,Hugo Lloris,Olympique Lyon,Ligue 1,Spurs,Premier League,11000000,17000000,Goalkeeper,1987,25
2012,Samir Handanovic,Udinese Calcio,Serie A,Inter,Serie A,13000000,13000000,Goalkeeper,1984,28
2012,Diego LÃ³pez,Villarreal,LaLiga2,Sevilla FC,LaLiga,3000000,7000000,Goalkeeper,1982,30
2012,Ben Foster,Birmingham,Championship,West Brom,Premier League,4000000,4000000,Goalkeeper,1983,29
2012,Diego LÃ³pez,Sevilla FC,LaLiga,Real Madrid,LaLiga,3000000,3000000,Goalkeeper,1982,30
2012,Nicola Leali,Brescia,Serie B,Juventus,Serie A,3000000,3000000,Goalkeeper,1993,19
2012,Jack Butland,Birmingham,Championship,Stoke City,Premier League,3000000,900000,Goalkeeper,1993,19
2012,Samir Ujkani,Novara,Serie B,US Palermo,Serie A,1000000,3000000,Goalkeeper,1988,24
2012,Alessandro Iacobucci,Siena,Serie A,Parma,Serie A,3000000,630000,Goalkeeper,1991,21
2012,Thiago Silva,AC Milan,Serie A,Paris SG,Ligue 1,37000000,34000000,Defender,1984,28
2012,Ãlvaro Pereira,FC Porto,Liga NOS,Inter,Serie A,9000000,14000000,Defender,1986,26
2012,Matija Nastasic,Fiorentina,Serie A,Man City,Premier League,13000000,4000000,Defender,1993,19
2012,Christopher Samba,Anzhi,Premier Liga,QPR,Premier League,13000000,13000000,Defender,1984,28
2012,Jan Vertonghen,Ajax,Eredivisie,Spurs,Premier League,11000000,13000000,Defender,1987,25
2012,Mathieu Debuchy,LOSC Lille,Ligue 1,Newcastle,Premier League,5000000,13000000,Defender,1985,27
2012,Maicon,Inter,Serie A,Man City,Premier League,3000000,13000000,Defender,1981,31
2012,Jordi Alba,Valencia,LaLiga,FC Barcelona,LaLiga,12000000,9000000,Defender,1989,23
2012,Mauricio Isla,Udinese Calcio,Serie A,Juventus,Serie A,12000000,12000000,Defender,1988,24
2012,JoÃ£o Pereira,Sporting CP,Liga NOS,Valencia,LaLiga,3000000,9000000,Defender,1984,28
2012,Nacho Monreal,MÃ¡laga CF,LaLiga,Arsenal,Premier League,9000000,5000000,Defender,1986,26
2012,Emiliano InsÃºa,Sporting CP,Liga NOS,AtlÃ©tico Madrid,LaLiga,3000000,9000000,Defender,1989,23
2012,Sokratis,Genoa,Serie A,Werder Bremen,Bundesliga,3000000,9000000,Defender,1988,24
2012,MartÃ­n CÃ¡ceres,Sevilla FC,LaLiga,Juventus,Serie A,7000000,8000000,Defender,1987,25
2012,Mapou Yanga-Mbiwa,Montpellier,Ligue 1,Newcastle,Premier League,7000000,8000000,Defender,1989,23
2012,Gregory van der Wiel,Ajax,Eredivisie,Paris SG,Ligue 1,5000000,8000000,Defender,1988,24
2012,CÃ©sar Azpilicueta,Marseille,Ligue 1,Chelsea,Premier League,7000000,6000000,Defender,1989,23
2012,Federico Balzaretti,US Palermo,Serie A,AS Roma,Serie A,4000000,7000000,Defender,1982,30
2012,Javi MartÃ­nez,Athletic,LaLiga,Bayern Munich ,Bundesliga,36000000,27000000,Midfielder,1988,24
2012,Luka Modric,Spurs,Premier League,Real Madrid,LaLiga,31000000,36000000,Midfielder,1985,27
2012,Oscar,Internacional,SÃ©rie A,Chelsea,Premier League,28000000,18000000,Midfielder,1991,21
2012,Alex Song,Arsenal,Premier League,FC Barcelona,LaLiga,17000000,22000000,Midfielder,1987,25
2012,Rafael van der Vaart,Spurs,Premier League,Hamburger SV,Bundesliga,11000000,22000000,Midfielder,1983,29
2012,Shinji Kagawa,Bor. Dortmund,Bundesliga,Man Utd,Premier League,14000000,19000000,Midfielder,1989,23
2012,Javi GarcÃ­a,Benfica,Liga NOS,Man City,Premier League,18000000,13000000,Midfielder,1987,25
2012,Santi Cazorla,MÃ¡laga CF,LaLiga,Arsenal,Premier League,17000000,18000000,Midfielder,1985,27
2012,Marco Reus,Bor. M'gladbach,Bundesliga,Bor. Dortmund,Bundesliga,15000000,18000000,Midfielder,1989,23
2012,Joe Allen,Swansea,Premier League,Liverpool,Premier League,17000000,3000000,Midfielder,1990,22
2012,Mousa DembÃ©lÃ©,Fulham,Premier League,Spurs,Premier League,17000000,11000000,Midfielder,1987,25
2012,Kwadwo Asamoah,Udinese Calcio,Serie A,Juventus,Serie A,16000000,13000000,Midfield,1989,23
2012,GastÃ³n RamÃ­rez,Bologna,Serie A,Southampton,Premier League,13000000,12000000,Midfielder,1991,21
2012,Jack Rodwell,Everton,Premier League,Man City,Premier League,13000000,13000000,Midfielder,1991,21
2012,Philippe Coutinho,Inter,Serie A,Liverpool,Premier League,11000000,8000000,Midfielder,1992,20
2012,Marko Marin,Werder Bremen,Bundesliga,Chelsea,Premier League,7000000,11000000,Midfielder,1989,23
2012,Nigel de Jong,Man City,Premier League,AC Milan,Serie A,3000000,11000000,Midfielder,1985,27
2012,Robin van Persie,Arsenal,Premier League,Man Utd,Premier League,27000000,42000000,Forward,1983,29
2012,Lucas Moura,SÃ£o Paulo,SÃ©rie A,Paris SG,Ligue 1,36000000,31000000,Defender,1992,20
2012,Zlatan Ibrahimovic,AC Milan,Serie A,Paris SG,Ligue 1,18000000,33000000,Forward,1981,31
2012,Eden Hazard,LOSC Lille,Ligue 1,Chelsea,Premier League,31000000,29000000,Forward,1991,21
2012,Ezequiel Lavezzi,SSC Napoli,Serie A,Paris SG,Ligue 1,27000000,27000000,Forward,1985,27
2012,Emmanuel Adebayor,Man City,Premier League,Spurs,Premier League,5000000,22000000,Forward,1984,28
2012,Mario Balotelli,Man City,Premier League,AC Milan,Serie A,18000000,21000000,Forward,1990,22
2012,Lukas Podolski,1. FC KÃ¶ln,2. Bundesliga,Arsenal,Premier League,13000000,18000000,Forward,1985,27
2012,Daniel Sturridge,Chelsea,Premier League,Liverpool,Premier League,13000000,14000000,Forward,1989,23
2012,Steven Fletcher,Wolves,Championship,Sunderland,Premier League,13000000,5000000,Forward,1987,25
2012,LoÃ¯c RÃ©my,Marseille,Ligue 1,QPR,Premier League,9000000,13000000,Forward,1987,25
2012,Demba Ba,Newcastle,Premier League,Chelsea,Premier League,7000000,13000000,Forward,1985,27
2012,Clint Dempsey,Fulham,Premier League,Spurs,Premier League,6000000,13000000,Forward,1983,29
2012,Giampaolo Pazzini,Inter,Serie A,AC Milan,Serie A,11000000,13000000,Forward,1984,28
2012,Carlos Vela,Arsenal,Premier League,Real Sociedad,LaLiga,12000000,7000000,Defender,1989,23
2012,Mario Mandzukic,VfL Wolfsburg,Bundesliga,Bayern Munich ,Bundesliga,11000000,12000000,Forward,1986,26
2012,Fabio Borini,AS Roma,Serie A,Liverpool,Premier League,11000000,8000000,Forward,1991,21
2012,Paulo Gazzaniga,Gillingham FC,League Two,Southampton,Premier League,2000000,-1,Goalkeeper,1992,20
2012,Przemyslaw Tyton,Roda JC,Eredivisie,PSV Eindhoven,Eredivisie,2000000,2000000,Goalkeeper,1987,25
2012,Kevin Trapp,1.FC K'lautern,2. Bundesliga,E. Frankfurt,Bundesliga,1000000,2000000,Goalkeeper,1990,22
2012,Alexis ThÃ©baux,SM Caen,Ligue 2,Stade Brest 29,Ligue 1,1000000,2000000,Goalkeeper,1985,27
2012,Jean-FranÃ§ois Gillet,Bologna,Serie A,Torino,Serie A,1000000,2000000,Goalkeeper,1979,33
2012,Miguel Ãngel MoyÃ¡,Valencia,LaLiga,Getafe,LaLiga,1000000,1000000,Goalkeeper,1984,28
2012,Francesco Bardi,AS Livorno,Serie B,Inter,Serie A,1000000,1000000,Goalkeeper,1992,20
2012,Alberto Frison,Vicenza,Serie B,Catania,Serie A,1000000,1000000,Goalkeeper,1988,24
